194,6,7,0,0,0,21,21,112.0,7.63,3.13,0.88,4.26
195,0,0,0,0,0,1,0,0.2,13.5,13.5,13.5,13.5
196,0,0,0,0,0,5,0,4.0,11.25,4.5,2.25,6.75
197,0,1,0,0,0,4,2,8.2,8.31,5.19,2.08,9.35
198,13,7,0,0,0,30,30,187.1,7.49,2.11,0.91,3.8
199,3,9,0,0,0,19,19,101.2,8.32,3.01,1.06,5.13
200,5,9,0,0,0,21,21,93.1,6.46,3.28,1.45,5.88
201,6,5,5,11,5,63,3,69.2,5.81,4.13,1.29,5.94
202,10,13,0,0,0,30,30,177.1,7.51,3.91,1.42,5.28
203,7,7,0,0,0,24,24,119.1,6.41,3.85,0.45,4.15
204,0,0,0,0,0,2,0,2.0,4.5,0.0,0.0,0.0
205,5,4,0,1,0,30,10,66.1,6.24,4.21,0.95,5.29
206,2,0,0,1,0,14,0,14.0,9.0,2.57,0.0,1.93
207,2,6,0,0,0,13,13,61.1,8.95,4.26,1.03,5.28
208,8,9,0,2,1,29,19,105.0,5.83,2.91,1.71,6.26
209,5,7,0,25,2,67,0,64.2,7.79,3.76,0.42,4.45
210,0,0,0,0,0,10,0,10.2,6.75,1.69,1.69,10.12
211,2,0,0,3,0,28,0,38.0,5.45,2.84,0.71,4.5
212,1,1,0,2,0,14,0,11.2,8.49,7.71,0.77,7.71
213,5,6,1,3,2,39,12,81.2,5.18,3.42,1.65,6.61
214,8,3,0,0,0,21,21,120.0,7.8,2.62,0.9,3.6
215,0,0,0,0,0,17,0,21.1,6.75,6.33,1.69,7.59
216,4,3,6,5,3,50,0,58.1,6.79,4.63,1.54,5.09
217,7,3,0,0,0,12,12,72.0,10.12,2.38,1.25,3.38
218,8,7,7,3,3,61,0,61.2,8.32,3.65,0.73,5.84
219,4,5,2,3,2,44,0,41.0,7.9,3.73,1.1,4.61
220,0,4,0,0,0,22,5,59.2,4.98,4.37,0.45,5.73
221,1,3,0,1,0,34,6,49.1,4.74,5.11,0.18,4.2
222,2,2,11,0,2,31,0,32.1,9.46,2.23,0.28,1.39
223,2,0,0,0,0,35,0,31.0,8.13,9.58,1.16,5.81
224,1,0,0,1,0,24,0,32.2,6.61,3.86,1.93,7.44
225,0,0,0,0,0,3,0,4.0,6.75,6.75,0.0,9.0
226,1,0,0,6,0,19,0,12.2,12.08,6.39,0.0,1.42
227,0,0,0,0,0,2,0,2.1,19.29,3.86,7.71,11.57
228,5,3,33,0,3,53,0,54.1,10.6,2.98,0.5,2.15
229,0,1,0,0,0,15,2,14.2,5.52,7.36,0.61,4.3
230,0,0,0,0,0,1,0,2.0,9.0,0.0,4.5,18.0
231,8,1,0,6,2,72,0,66.1,6.38,2.71,1.22,4.34
232,3,2,0,0,0,16,14,63.0,6.43,5.86,1.0,3.57
233,0,0,0,0,0,3,0,4.0,4.5,2.25,0.0,0.0
234,2,6,0,0,0,15,11,54.1,4.8,5.8,1.82,7.62
235,6,2,0,1,0,18,15,85.2,6.41,3.15,0.42,3.89
236,0,1,0,0,0,1,1,3.0,6.0,12.0,3.0,9.0
237,11,4,0,10,1,45,17,123.1,8.9,2.99,1.02,4.82
238,3,4,0,0,0,12,12,66.1,7.46,2.31,1.09,4.34
239,0,1,0,0,0,14,5,26.0,4.5,7.62,0.69,7.62
240,1,3,26,6,3,65,0,70.0,11.7,3.86,0.64,2.57
241,0,0,0,0,0,2,0,1.1,6.75,27.0,0.0,6.75
242,1,1,1,7,0,42,0,23.1,11.19,4.24,0.0,5.4
243,0,0,0,0,0,2,0,1.0,9.0,18.0,0.0,27.0
244,1,2,4,0,1,11,0,11.0,9.82,9.0,0.82,6.55
245,7,5,16,11,5,69,0,70.0,11.57,3.6,0.39,3.21
246,12,9,0,0,0,28,28,174.1,6.71,1.91,1.14,4.28
247,2,0,0,0,0,11,0,10.0,4.5,10.8,0.9,4.5
248,3,8,0,0,0,14,12,55.0,5.73,4.09,1.15,6.55
249,2,0,0,0,0,32,0,44.1,5.08,5.68,1.62,4.47
250,0,1,0,0,0,4,3,10.2,5.06,10.97,0.84,7.59
251,2,2,2,1,1,33,3,47.2,6.8,3.4,1.89,6.04
252,0,2,0,0,0,17,2,15.2,6.89,8.62,1.15,9.77
253,0,1,1,1,0,25,0,30.1,8.01,5.04,1.19,5.34
254,3,3,0,0,0,15,11,48.0,5.81,5.44,0.75,6.19
255,0,0,0,0,0,1,0,1.0,9.0,0.0,0.0,0.0
256,11,8,0,0,0,28,28,159.2,7.95,3.66,0.39,4.34
257,1,3,0,4,0,32,4,45.0,7.6,4.4,1.6,5.6
258,1,1,0,4,1,43,6,61.2,8.76,3.94,0.73,4.23
259,7,4,0,0,0,17,17,105.1,8.03,1.37,0.51,2.48
260,0,4,0,1,0,22,7,52.0,6.75,5.37,1.38,5.37
261,4,1,0,24,2,64,0,50.2,9.95,2.66,0.36,2.13
262,0,2,0,0,0,12,6,29.1,3.99,2.45,1.23,2.76
263,1,0,0,1,0,45,0,45.2,5.12,3.94,0.59,4.73
264,0,0,0,2,0,8,0,7.1,6.14,3.68,0.0,2.45
265,4,4,0,7,0,55,3,48.1,9.87,5.4,1.3,5.77
266,11,6,0,0,0,26,26,146.0,7.58,3.14,0.74,3.58
267,5,1,13,10,2,42,0,44.1,7.11,3.65,0.41,2.84
268,1,0,0,0,0,2,0,0.2,13.5,13.5,0.0,13.5
269,4,7,0,0,0,28,15,89.1,5.64,3.93,1.71,5.64
270,2,2,0,8,1,66,0,48.2,10.17,4.62,0.55,2.96
271,4,6,4,9,3,56,1,72.0,7.12,3.25,1.12,5.12
272,0,0,0,0,0,1,0,0.1,27.0,54.0,0.0,0.0
273,0,0,0,0,0,18,1,22.2,5.96,3.18,0.4,4.76
274,2,2,8,5,1,28,0,28.1,7.62,4.45,0.95,3.49
275,0,0,0,0,0,15,0,19.2,9.15,4.12,0.46,6.41
276,11,11,1,0,0,29,27,146.2,7.67,2.88,1.41,5.77
277,1,1,0,2,0,19,0,17.0,7.41,3.71,2.12,7.94
278,6,8,0,0,0,28,26,134.0,4.23,2.96,0.94,5.1
279,0,0,0,0,0,9,0,14.1,3.14,8.16,0.63,3.14
280,0,0,0,0,0,7,0,6.1,8.53,2.84,4.26,11.37
281,9,9,2,3,0,45,21,130.2,7.03,3.79,1.24,5.51
282,0,0,0,0,0,13,0,12.1,5.84,10.22,0.73,6.57
283,3,3,0,4,1,38,12,86.0,6.49,5.23,1.15,5.86
284,14,5,0,0,0,28,28,173.2,11.66,3.26,0.57,2.33
